1 - PC1 (66.28%),1 - PC2 (21.91%),3 - PC1 (71.99%),3 - PC2 (9.84%)
63837.09464176222,44010.322716935814,0.5041229672095284,-0.08268826827358204
64302.94091136062,44019.39320679013,0.4998522597588293,-0.08626010158892454
64647.24930552342,44013.07466555922,0.49718827801937504,-0.08949972063219606
64494.009564546825,43943.75696714703,0.4960904030032969,-0.09233183617837785
64340.769823570314,43874.43926873486,0.4957407845312025,-0.09467117308319094
64193.747307130354,43785.21421790923,0.49582887687009025,-0.096485117551441
64064.95572558667,43637.61430163249,0.4964594470573316,-0.09792743164693389
63936.16414404307,43490.014385355855,0.4977637861686528,-0.09908308530372355
63899.63909542891,43396.40932889581,0.49952793254525063,-0.09976630446663902
64079.583425447476,43429.48329009001,0.50133762471678,-0.09986394996813845
64259.527755465984,43462.55725128416,0.5032320922131086,-0.09935812139849458
64364.83712120475,43432.234322937584,0.5056513280218558,-0.098586709819094
64335.62426885562,43287.64470627406,0.5092107178075516,-0.09773524845798086
64306.4114165065,43143.05508961063,0.5136262482554554,-0.09675342702725957
64300.700908296,43005.86213717866,0.5185082769510527,-0.09532413323978493
64330.04088718393,42879.70028371662,0.5236502099006626,-0.09319072997379306
64359.38086607169,42753.53843025447,0.5295619282800539,-0.0901360519219385
64130.93330617774,42517.01897783244,0.5369084496031513,-0.08608151000880986
63599.09836503623,42150.62085436442,0.5458103731319324,-0.08094579422818003
63067.26342389475,41784.222730896305,0.5558480708704205,-0.0747141226243229
62918.20030148441,41495.344140882095,0.5664468601249351,-0.06772597932310352
63126.22804740003,41278.784139015275,0.5774603424985012,-0.06044206743853196
63334.255793315664,41062.224137148485,0.5886526235251988,-0.05345663581860553
63652.73068449237,40801.154343895105,0.5991238164797081,-0.04750878843929078
64052.727133739376,40507.23166399954,0.6077703769692551,-0.04298692719508544
64452.723582986524,40213.30898410393,0.6132507682067165,-0.040702024965140624
64890.038919962375,39924.49925630372,0.6159904693703369,-0.04071045787444304
65348.960848590956,39638.6497846845,0.6167857336128224,-0.042926493245209016
65807.8827772196,39352.80031306528,0.6169550990885422,-0.04627458562631985
66293.28174102031,38833.68904396419,0.6173719961538502,-0.049507503690867746
66790.50360524653,38210.418416131186,0.6188087482444911,-0.05140066698779526
67287.72546947248,37587.14778829827,0.6218863759344531,-0.05158317892631918
67943.6305579134,36582.82154968896,0.6273958834222926,-0.05000647485746777
68652.63006275085,35450.99648208349,0.6348940582717468,-0.047340986195669885
69361.62956758823,34319.17141447804,0.6435806660742098,-0.04423658449885913
71265.21727940744,32462.686314850474,0.6519247841687597,-0.04174228573418408
73429.77197731887,30447.893655016745,0.6585408881637467,-0.04148253508395287
75594.32667523056,28433.100995182755,0.662758875990888,-0.04471762915701198
77837.92368084677,25199.62738305829,0.6634512718974148,-0.05308884044589328
80092.43270624497,21797.911331588544,0.6598867071888381,-0.06694937595956761
82346.94173164306,18396.19528011879,0.6515562148453506,-0.08618018851358948
84418.87342607278,15937.093009536544,0.6390141994355754,-0.10962300236710319
86481.21839292937,13527.485281766876,0.6237424734768289,-0.13520046608554886
88517.65822113336,11155.847016525735,0.6067778702141438,-0.16018531242599826
87380.20718867892,13436.217440401651,0.5886972957114907,-0.1819755689102846
86242.75615622434,15716.587864278004,0.5690254542842872,-0.19701089601051092
84994.29078051813,18160.614719167363,0.5479295399696105,-0.20495309933234168
82460.67616427956,22499.198005812865,0.5257794583201041,-0.20443030804185092
79927.06154804105,26837.781292458265,0.5036340522865805,-0.197828206054474
77610.63318304451,30940.26291227419,0.4824754571624805,-0.1867285776003494
76515.98774247362,33714.55279199997,0.463029040340593,-0.17415346464922915
75421.34230190281,36488.84267172533,0.4459872139914747,-0.16244556272112531
74490.86688673303,38945.27184035287,0.43204861826286645,-0.15345033562841293
74134.56264793397,40290.00928591876,0.4213933058440824,-0.14772987990748565
73778.25840913512,41634.74673148463,0.41397013232815083,-0.14530166028972996
73804.28460284819,42854.93571092181,0.40879029650058607,-0.1452448450255907
74749.4519603601,43775.70405215729,0.40543328645131793,-0.14720850185161488
75694.61931787212,44696.47239339282,0.4033241923777058,-0.1504216532218401
76881.18661647486,45449.033924075935,0.40258859586659934,-0.154578004640892
78487.38724134171,45909.19611491852,0.4027825989019653,-0.1589939022768576
80093.58786620856,46369.35830576114,0.403558297635942,-0.16327295730458102
82135.28029302256,46572.6560141591,0.404529507132664,-0.16736773371417613
84738.93411271779,46444.49415961935,0.4057572067943267,-0.1715511183406902
87342.58793241261,46316.332305079675,0.4074692780026067,-0.17616196237153214
90517.47563206249,45663.81416798048,0.4095526597526419,-0.18115679232170923
94245.5575047545,44503.49904913969,0.41147623839029024,-0.18624710399161032
97973.63937744663,43343.18393029887,0.41288268336117817,-0.1912176473975029
102778.29236566708,41223.10777637658,0.4138974754756062,-0.19613039592033676
108322.22701851478,38443.9634704067,0.41513608537640145,-0.20116490580766255
113866.16167136324,35664.81916443643,0.4170466257683265,-0.20624582801689062
